truck_id,truck_number,truck_type,rfid_tag,registration_date
TRK-4153,SB-435-BD,Tipper,RFID-kL441dC,2023-11-14
,,,,
TRK-4155,SU-608-FT,Tipper,RFID-jp201Fz,2024-11-14
TRK-4156,DL-322-RN,Tipper,RFID-Dt317Lx,2023-10-05
TRK-4157,,Bulk,RFID-ay421lM,2024-09-09
TRK-4158,BA-441-OZ,Tipper,RFID-nC419vN,2025-07-23
,ZV-540-CQ,Bulk,RFID-lz192Ce,2024-10-01
TRK-4160,HR-188-QW,Tipper,RFID-xo317Uz,2024-02-05
TRK-4161,VG-599-OJ,Bulk,RFID-Eu264jQ,2025-01-24
TRK-4162,UD-488-HK,Tipper,RFID-yg864jS,2023-09-28
TRK-4163,RB-237-VX,Bulk,RFID-hC096ZX,2023-12-21
TRK-4164,ME-128-WO,Bulk,RFID-KL300kQ,2024-03-25
TRK-4165,KT-487-KI,Tipper,RFID-ir845dm,2024-12-24
TRK-4166,GE-184-JG,Bulk,RFID-wS211ov,2024-10-24
TRK-4167,BS-522-BX,Tipper,RFID-gr505nU,2025-04-10
TRK-4168,QS-431-QF,Tipper,RFID-Og219tp,2025-07-15
TRK-4169,NV-406-KG,Tipper,RFID-FL087DO,2024-08-03
TRK-4170,ZZ-138-EO,Bulk,RFID-Mi247xS,2025-02-20
TRK-4171,AM-319-AD,Bulk,,2024-07-19
,KK-977-NC,Bulk,RFID-Yh458Ll,2024-02-04
TRK-4173,QR-564-DT,Bulk,RFID-EF048cB,2025-03-17
TRK-4174,FI-316-YO,Bulk,RFID-mn769pW,2025-07-22
TRK-4175,OB-607-KS,Bulk,RFID-JB299wg,2024-12-18
TRK-4176,WR-721-QR,Bulk,RFID-kv590DT,
TRK-4177,AE-617-NW,Bulk,RFID-rd846Hv,2025-02-05
TRK-4178,,Tipper,RFID-Hm858VI,2025-04-09
,YC-823-GV,Bulk,RFID-TY256Ei,2024-07-28
TRK-4180,IT-564-DM,,RFID-VG620rz,2024-08-11
TRK-4181,LX-121-QL,Tipper,RFID-Xk729xt,2023-12-16
TRK-4182,OO-222-UT,Tipper,RFID-fY355Lz,2025-06-19
TRK-4183,VV-894-SV,Tipper,RFID-ll282wa,2025-03-10
,,,,
TRK-4185,BM-661-MQ,Bulk,RFID-Cl624JA,2024-03-22
TRK-4186,,Tipper,RFID-lP394af,
TRK-4187,TL-949-GG,Bulk,RFID-rf223sK,2024-12-10
TRK-4188,AA-215-YJ,Tipper,RFID-aY929aM,2024-03-29
TRK-4189,NQ-529-ZE,Bulk,RFID-SC662ci,2024-01-05
TRK-4190,DD-370-UZ,Tipper,RFID-qv660dL,2024-12-06
TRK-4191,YB-967-EW,Bulk,RFID-le563Es,2025-06-21
TRK-4192,XP-841-QL,Bulk,,2024-04-27
TRK-4193,DG-386-BB,Bulk,RFID-px193Wm,2025-06-02
TRK-4194,RR-958-SC,Tipper,RFID-ik892tD,2024-03-28
TRK-4195,FH-899-GO,Bulk,RFID-oy119aS,2024-11-30
TRK-4196,BQ-831-QC,Tipper,RFID-Hj060DF,2025-07-01
TRK-4197,QD-868-HY,Tipper,RFID-rz056hR,2024-07-29
TRK-4198,AS-671-MT,Tipper,RFID-Bi607zs,2024-09-11
TRK-4199,ZW-688-KE,Bulk,RFID-aa385Ku,2024-08-23
TRK-4200,JZ-962-HD,Bulk,RFID-mr372Bf,2023-12-10
TRK-4201,HG-810-QF,Bulk,RFID-oR762hn,2024-11-15
TRK-4202,KC-948-QA,Bulk,RFID-aP361YN,2025-06-08
TRK-4203,HN-201-RF,Bulk,RFID-Bt441im,2024-05-23
TRK-4204,MD-508-LQ,Tipper,RFID-rs165hV,2024-05-12
TRK-4205,BY-897-AP,Tipper,RFID-DE372Qy,2024-08-09
TRK-4206,UG-921-KD,Tipper,RFID-AW857cB,2023-10-29
TRK-4207,,,RFID-sl349Nc,2024-04-23
TRK-4208,MP-130-BM,Bulk,RFID-Eu461vg,2025-07-07
TRK-4209,DY-676-ZA,Tipper,,2024-06-15
,,,,
TRK-4211,RE-195-CO,Tipper,RFID-Jo024Ct,2025-02-07
TRK-4212,JB-621-MB,Bulk,RFID-XF441ko,2025-05-27
TRK-4213,,Tipper,RFID-Xv456Ym,2024-03-30
TRK-4214,IX-892-HK,Bulk,RFID-qC869KW,2024-01-25
TRK-4215,CM-683-EV,Tipper,RFID-sX025Ix,2025-06-29
TRK-4216,ZM-106-LH,Tipper,RFID-AJ362Kc,2024-09-10
TRK-4217,KZ-248-VT,Tipper,RFID-mH472BU,2025-06-08
TRK-4218,HU-234-ED,Tipper,RFID-aM410vo,2025-01-11
TRK-4219,QA-450-EX,Tipper,RFID-EV855rl,2024-12-19
TRK-4220,HC-850-XR,Tipper,RFID-pu164XL,2023-09-07
TRK-4221,AH-859-VU,Bulk,RFID-LX900oE,2025-05-14
TRK-4222,ME-731-AR,Bulk,RFID-RB814dt,2023-12-04
TRK-4223,KQ-423-CX,Bulk,RFID-so761DG,2024-11-23
,MC-576-PH,Bulk,RFID-nD844dz,2025-07-16
TRK-4225,OZ-793-DY,Tipper,RFID-WC618Pw,2024-10-21
TRK-4226,VJ-653-JJ,,RFID-Di646Ry,2023-09-10
TRK-4227,,Tipper,RFID-ZY368ex,2025-03-19
TRK-4228,NX-193-EL,Tipper,RFID-xH418VM,2025-04-22
TRK-4229,WZ-819-HP,Bulk,RFID-jC900ES,2024-01-27
TRK-4230,NK-590-OU,Bulk,RFID-aX291Ht,2024-03-01
TRK-4231,XN-531-DM,Bulk,RFID-PJ507yb,2025-07-25
TRK-4232,ZX-612-NI,Tipper,RFID-AW435Bc,2024-09-22
TRK-4233,GN-336-LR,,RFID-Tp503Cr,2024-12-19
TRK-4234,ZZ-212-OM,Tipper,RFID-pn698bz,2023-08-19
TRK-4235,QO-187-LB,Bulk,RFID-bz773ES,2024-12-14
TRK-4236,KT-882-NV,Tipper,RFID-lV182lA,2024-03-22
TRK-4237,XZ-502-PS,Tipper,RFID-Pr679Xf,2023-11-10
TRK-4238,DF-433-ZH,Bulk,RFID-CG908PG,2024-03-19
TRK-4239,,Bulk,RFID-GW653vR,2024-08-04
TRK-4240,EF-640-KH,Bulk,RFID-EW906nK,2024-10-29
TRK-4241,ES-109-EZ,Bulk,RFID-Rk634SG,2025-06-06
TRK-4242,FS-802-YD,Bulk,RFID-zb987Vu,2024-06-25
TRK-4243,AX-101-WT,Bulk,RFID-Ki504ih,
TRK-4244,AA-661-NG,Tipper,,2024-12-03
TRK-4245,HS-512-LP,Tipper,RFID-RU186Cb,2023-08-28
TRK-4246,PA-633-OU,Bulk,RFID-ld663We,2025-02-15
TRK-4247,ZD-221-KA,Tipper,RFID-Ra629Em,2023-09-12
TRK-4248,PW-194-JT,Bulk,RFID-XG992Nf,2024-10-18
TRK-4249,QV-242-RF,Bulk,RFID-Fh982Jj,2024-03-14
TRK-4250,LV-789-NU,Tipper,RFID-XZ653oD,2023-08-12
TRK-4251,ST-732-BA,Bulk,RFID-IB170tN,2024-11-14
TRK-4252,UI-656-ZY,Tipper,RFID-Ls426kb,2023-09-25
TRK-4253,YW-660-LZ,Bulk,RFID-RQ398pf,2024-06-25
TRK-4254,KB-123-XV,Bulk,RFID-RO354MS,2025-01-28
TRK-4255,ZN-800-FL,Tipper,RFID-wX014KN,2024-05-06
TRK-4256,XS-350-YC,Tipper,RFID-yM670le,2024-08-14
,,,,
,,,,
TRK-4259,ZI-118-EG,Bulk,RFID-Zd843Sj,2024-06-22
TRK-4260,WA-471-FT,Bulk,RFID-hA178EG,2023-11-11
TRK-4261,HK-557-IY,Tipper,RFID-Pr066Qo,2024-03-15
,PG-695-XH,Tipper,RFID-LW158Wd,2025-06-17
TRK-4263,KL-833-BB,Bulk,RFID-XL164UQ,2023-12-13
TRK-4264,,Tipper,RFID-va281mC,2024-06-14
TRK-4265,UX-805-NX,Tipper,RFID-dM017jA,2024-05-27
TRK-4266,QN-710-XH,Tipper,RFID-dn407bG,2025-01-25
TRK-4267,AY-500-DN,Bulk,RFID-Oe808Dk,2025-04-01
TRK-4268,NB-368-RX,Tipper,RFID-kM628AJ,2025-01-24
TRK-4269,MU-467-QF,Bulk,RFID-Hu244Wb,
TRK-4270,IY-327-IL,Bulk,RFID-HG072QL,2023-11-20
TRK-4271,AC-734-CU,Bulk,RFID-PP592DO,2023-11-10
TRK-4272,YO-439-CD,Tipper,RFID-AI411aB,2024-05-15
TRK-4273,KB-280-UZ,Bulk,RFID-yh919kZ,2024-02-24
TRK-4274,IA-781-WK,Tipper,RFID-ia766Jc,2024-11-08
TRK-4275,WB-716-EB,Bulk,RFID-pN820hD,2023-12-02
TRK-4276,LA-187-DG,Bulk,RFID-mR026qr,2025-07-21
TRK-4277,DC-191-ST,Bulk,RFID-ZM435yO,2023-08-30
TRK-4278,EZ-230-OZ,Bulk,RFID-HR245Fa,2024-01-23
TRK-4279,QB-191-DR,Bulk,,2024-06-20
TRK-4280,GN-483-AT,Bulk,RFID-Qx242nA,2025-04-03
TRK-4281,LI-934-US,Tipper,RFID-fj909oD,2024-11-12
TRK-4282,ZG-490-SZ,Bulk,RFID-lJ530rK,
TRK-4283,HE-247-ZK,Tipper,RFID-pN760yP,
TRK-4284,FQ-492-VA,Bulk,RFID-Ws702py,2024-11-09
TRK-4285,QI-107-JS,Bulk,RFID-cw524wo,2025-03-17
,UZ-849-IV,Bulk,RFID-Wf648SI,2023-10-09
TRK-4287,GJ-531-CZ,Tipper,RFID-Rb754pz,2025-02-12
TRK-4288,NE-425-TT,Bulk,RFID-jh488wT,2024-02-29
TRK-4289,DL-287-KZ,Tipper,RFID-pH977xr,2025-07-21
TRK-4290,NW-820-VY,,RFID-mi662oB,2025-05-10
TRK-4291,YU-256-WH,Tipper,RFID-ZD066MX,2024-12-05
TRK-4292,BY-552-WK,Tipper,RFID-sL986ei,2023-09-19
TRK-4293,ON-964-HQ,Tipper,RFID-KF594Ql,2025-07-13
TRK-4294,MV-778-EB,Bulk,RFID-lM204Hy,2023-10-21
TRK-4295,FA-522-ZC,Tipper,RFID-KN226ia,2025-01-13
TRK-4296,NN-594-ZZ,Tipper,RFID-eD666KL,2024-04-18
TRK-4297,DI-378-VH,Bulk,RFID-wy623NL,2023-11-28
TRK-4298,HK-856-TO,Tipper,RFID-VM929YU,2024-08-01
TRK-4299,YD-444-UL,Bulk,,2024-02-08
TRK-4300,GT-464-EG,Tipper,RFID-GD768TF,2023-10-28
TRK-4301,UA-509-RH,,RFID-xX792Ba,2025-02-07
TRK-4302,HV-884-DR,Bulk,RFID-qH413ld,2023-11-01
TRK-4303,PU-659-ON,Tipper,RFID-pg849um,2025-03-11
TRK-4304,MA-784-LH,Tipper,RFID-WM983fj,2024-07-27
TRK-4305,IP-394-NW,Bulk,RFID-ba260es,2023-12-26
TRK-4306,US-640-NP,Bulk,RFID-zj407NU,2025-05-02
TRK-4307,KA-514-KW,Bulk,RFID-cs143UK,2023-12-24
TRK-4308,AW-936-CB,Bulk,RFID-hb134nH,2024-06-07
TRK-4309,CV-479-IR,Bulk,RFID-jO975IE,2024-04-02
TRK-4310,HU-290-GA,Tipper,RFID-NI209BP,2025-07-12
TRK-4311,SB-725-TN,Tipper,RFID-kV564YQ,2023-09-25
TRK-4312,AY-608-DS,Tipper,RFID-vN240TP,2024-02-21
TRK-4313,,Tipper,RFID-lo208vo,2024-08-20
TRK-4314,BS-207-PO,Tipper,RFID-BB097MZ,2025-06-07
TRK-4315,PP-150-CU,Tipper,RFID-JN194zi,2024-04-15
,,,,
TRK-4317,DC-806-MC,Bulk,RFID-EQ201xp,2024-10-21
TRK-4318,VT-668-KU,Tipper,RFID-AA079gH,2025-04-08
TRK-4319,CQ-497-WE,Tipper,RFID-Ej695WW,2023-08-14
TRK-4320,ZJ-832-QT,Tipper,RFID-pY404tF,2025-06-17
TRK-4321,BN-200-PH,Tipper,RFID-uo412eQ,2023-08-13
,ZM-636-IJ,Bulk,RFID-uz379ga,2024-12-09
TRK-4323,AD-310-YI,Tipper,RFID-Fm077Pk,2023-09-25
TRK-4324,IE-222-AX,Tipper,RFID-do175Af,2024-09-13
TRK-4325,OR-957-LT,Bulk,RFID-jS920vN,2024-02-27
TRK-4326,MU-713-TS,Bulk,RFID-Lm991HE,2023-11-10
TRK-4327,MY-208-LO,Bulk,RFID-cm337tU,2025-07-18
TRK-4328,NU-581-ZE,Tipper,RFID-rC244sJ,2024-11-21
TRK-4329,XR-876-PZ,Tipper,RFID-FB904bC,2025-04-15
TRK-4330,GM-223-NM,Tipper,RFID-Xo862ue,2024-01-25
TRK-4331,VB-999-KW,Tipper,RFID-ue076XW,2024-01-20
TRK-4332,XA-917-HA,Bulk,RFID-Oc917SJ,2024-04-17
TRK-4333,SO-903-JW,Bulk,RFID-Sp517Qk,2024-11-21
TRK-4334,NA-766-GW,Bulk,RFID-fr895wy,2024-09-17
TRK-4335,FT-318-WZ,Bulk,RFID-Me340JY,2025-02-27
TRK-4336,EV-500-PU,Bulk,RFID-ww580IV,2024-03-03
TRK-4337,JR-491-OW,Tipper,RFID-Cq115rT,2024-07-18
TRK-4338,GR-120-KL,Tipper,RFID-pM965Qh,2025-04-18
TRK-4339,RB-734-RG,Bulk,RFID-Ea607ds,2024-03-29
TRK-4340,WX-473-SY,Bulk,RFID-Za093Tt,2023-12-10
TRK-4341,YC-156-TV,Tipper,RFID-Ir541bW,2023-12-05
TRK-4342,XV-497-BM,Tipper,RFID-jl398fZ,
TRK-4343,AF-147-ZY,Bulk,RFID-Ly803zX,2024-09-26
TRK-4344,QT-900-EW,Bulk,RFID-Gx203IJ,2024-12-12
TRK-4345,SS-734-NF,Tipper,RFID-QC640II,2024-02-09
TRK-4346,DO-399-NF,Bulk,RFID-uk026MS,2025-05-13
TRK-4347,AX-856-LV,Bulk,RFID-sS516BT,2025-04-12
TRK-4348,BA-978-FD,Bulk,RFID-Up933vU,2025-03-18
TRK-4349,JB-587-ST,Tipper,RFID-dm623MD,2024-12-19
TRK-4350,SZ-815-HS,Tipper,RFID-GG440dW,2025-03-18
TRK-4351,GR-729-WG,Tipper,RFID-GU670MJ,2024-04-11
TRK-4352,OC-433-AD,Bulk,RFID-kc709RT,2024-11-25
TRK-4353,TX-530-GZ,Bulk,RFID-fI199US,2024-06-24
TRK-4354,MV-699-UW,Bulk,RFID-fm431Rj,2025-01-17
TRK-4355,DM-665-IT,Tipper,RFID-gv661Ir,2024-06-22
TRK-4356,XC-659-UX,Tipper,RFID-dv858kZ,2025-07-13
TRK-4357,XI-200-DP,Tipper,RFID-Qh632hM,2025-01-24
TRK-4358,TM-200-IG,Bulk,RFID-DZ604RR,2024-08-12
TRK-4359,JY-146-TV,Bulk,RFID-uo220ME,
TRK-4360,MF-492-AH,Bulk,RFID-rx077Tr,2024-08-09
TRK-4361,HT-962-ZU,Bulk,RFID-IR470RX,2025-04-15
,KM-244-AB,Bulk,RFID-CW231es,2025-07-30
TRK-4363,CL-162-VM,Tipper,RFID-Kv619Up,2023-10-08
,JU-872-QN,Tipper,RFID-YF946Zy,2024-05-05
TRK-4365,,Tipper,RFID-lp626uS,2024-02-14
TRK-4366,MH-333-NU,Tipper,RFID-xo960ai,2025-06-05
TRK-4367,XH-174-VN,Bulk,RFID-tb618ix,2024-11-09
TRK-4368,IL-285-JE,Bulk,RFID-an787yH,2023-08-20
TRK-4369,EG-869-KN,Tipper,RFID-dz605pc,2025-04-09
TRK-4370,ZX-290-OV,Bulk,RFID-Ba663xc,2023-12-14
TRK-4371,ZL-538-GA,Tipper,RFID-PO281Br,2023-12-12
TRK-4372,QJ-311-DY,Bulk,RFID-Lh098an,2024-07-04
TRK-4373,WS-446-FO,Tipper,RFID-hk909dZ,2025-03-24
TRK-4374,XM-808-DP,Tipper,RFID-xi302bM,2025-07-13
TRK-4375,FN-839-NM,Bulk,RFID-Sm452XD,2023-12-10
TRK-4376,BX-810-AG,Bulk,RFID-SM597xo,2025-03-03
TRK-4377,XN-502-PG,Tipper,RFID-zc192dN,2024-03-25
TRK-4378,BI-479-UG,Tipper,RFID-iD860wF,2024-07-31
TRK-4379,JA-637-YP,Tipper,RFID-Zr454OL,2025-02-20
TRK-4380,DF-528-TY,Tipper,RFID-sV205JM,2025-04-01
TRK-4381,IW-539-YU,,RFID-oG445fh,
,,,,
TRK-4383,TN-574-MI,Tipper,RFID-Hn655ss,2024-04-13
TRK-4384,GL-178-PW,Tipper,RFID-kk566MY,2023-08-13
TRK-4385,GU-365-DE,Tipper,RFID-FN521Fd,2023-09-07
TRK-4386,FK-957-DS,Bulk,RFID-ap566ZA,2025-02-14
TRK-4387,ES-279-YD,Tipper,RFID-tI162Bb,2024-01-09
TRK-4388,CT-955-MJ,Bulk,RFID-CO704jW,2023-11-24
TRK-4389,XL-223-ZC,Bulk,RFID-im660wZ,2024-11-17
TRK-4390,EU-261-QO,Tipper,RFID-xb158ex,2024-10-15
TRK-4391,CG-665-KO,Bulk,RFID-Co301RU,2023-08-17
TRK-4392,AE-206-VY,Bulk,RFID-Zg167uB,2024-10-24
TRK-4393,AP-925-EA,Bulk,RFID-CK058dx,2023-09-03
TRK-4394,EK-682-UA,Tipper,RFID-te224np,2025-02-01
TRK-4395,ZX-288-RG,Tipper,RFID-CK954qd,2024-12-11
,,,,
TRK-4397,MX-119-XU,,RFID-du579UD,2024-07-05
TRK-4398,CY-556-XB,Tipper,RFID-WP191HO,2024-03-25
TRK-4399,IA-133-HF,Tipper,RFID-BV986tT,2025-05-20
TRK-4400,EV-287-GH,Bulk,RFID-Bv693yh,
TRK-4401,PW-983-VE,Tipper,RFID-uT833MF,2024-06-15
TRK-4402,HL-347-XA,Tipper,RFID-zJ487ax,2023-09-26
TRK-4403,FO-859-KY,Tipper,RFID-pV702SE,2025-06-06
TRK-4404,,Bulk,RFID-qp718aZ,2025-05-18
TRK-4405,ZI-815-PT,Bulk,RFID-kb192Mx,2024-12-17
TRK-4406,FM-261-ZM,Bulk,RFID-nm673jS,2024-04-03
TRK-4407,OC-686-DK,Tipper,RFID-YR973in,2024-03-25
TRK-4408,JB-890-OL,Bulk,RFID-qc964lJ,2023-11-26
TRK-4409,DL-529-LQ,,RFID-Wk253zZ,2024-07-20
TRK-4410,VL-270-OH,Bulk,RFID-LP769lq,2024-08-29
TRK-4411,ZP-371-QQ,Tipper,RFID-pN277Tk,2024-08-18
TRK-4412,JL-100-NO,Bulk,RFID-Pj385ci,2024-02-14
TRK-4413,HA-866-MJ,Tipper,RFID-Kg320qS,2025-05-20
TRK-4414,KW-273-BA,Bulk,RFID-Nm016oW,2025-02-27
TRK-4415,SC-962-VP,Bulk,RFID-si284nt,2025-02-03
TRK-4416,EU-480-UY,Tipper,RFID-LH719jM,2024-04-13
TRK-4417,WG-133-HO,Bulk,RFID-uf075vr,2024-04-08
TRK-4418,XP-277-XJ,Bulk,RFID-dC526uB,2024-02-22
TRK-4419,FF-106-YG,Bulk,RFID-em999Jo,2024-12-28
TRK-4420,BE-483-XU,Tipper,RFID-Tz100Ys,2025-08-02
TRK-4421,IZ-216-QS,Tipper,RFID-lX332WB,2023-09-14
TRK-4422,ZH-915-SX,Tipper,RFID-CD227Dn,2025-02-09
,FK-616-VV,Bulk,RFID-UG316Sc,2025-07-20
TRK-4424,HU-738-FU,Tipper,RFID-UE664bZ,2024-03-12
TRK-4425,FE-970-GX,Tipper,RFID-Jx703dp,2023-12-19
,PD-931-NJ,Tipper,RFID-Nu605kN,2024-12-15
TRK-4427,TN-760-FD,Tipper,RFID-Os842fU,2024-02-14
TRK-4428,ZH-376-CW,Tipper,RFID-Ud074iF,2023-11-10
TRK-4429,BU-869-PI,Bulk,RFID-EY406Wx,2024-06-11
TRK-4430,WP-237-YD,Bulk,RFID-DA826ix,
TRK-4431,GM-302-BL,Bulk,RFID-ka906cp,2024-08-21
TRK-4432,PH-167-XJ,Tipper,RFID-Qw638OY,2024-11-12
TRK-4433,,Tipper,RFID-Ue646sK,2023-11-24
TRK-4434,LQ-915-CD,Tipper,RFID-MF745PL,2025-02-17
TRK-4435,KB-334-CJ,Tipper,RFID-nL318SX,2025-02-02
TRK-4436,SD-533-WH,Bulk,RFID-IT979rM,2025-03-09
TRK-4437,IR-620-QK,Bulk,RFID-TG149Bc,2023-09-21
TRK-4438,JX-245-SX,Bulk,RFID-ua995sM,2025-02-25
TRK-4439,LL-884-FA,Tipper,RFID-XB326sn,2024-07-06
,,,,
TRK-4441,DB-270-SB,Bulk,RFID-TJ212LT,2024-05-13
TRK-4442,RW-463-AC,Bulk,RFID-vN811sJ,2025-04-26
TRK-4443,FU-202-PC,Tipper,RFID-ba534Se,2025-06-05
TRK-4444,GV-629-WM,Bulk,RFID-VS276ki,2024-02-28
TRK-4445,PQ-367-MZ,Bulk,,2024-10-21
,,,,
TRK-4447,NG-938-GU,Tipper,RFID-GX871GH,2024-11-30
TRK-4448,IY-910-CE,Bulk,RFID-CH223PI,2024-01-04
TRK-4449,YA-890-OM,Tipper,,2024-03-29
TRK-4450,LQ-949-OZ,Tipper,RFID-yS680eU,2024-01-31
TRK-4451,WT-703-PO,Tipper,RFID-Px349zt,2025-01-17
TRK-4452,JJ-732-YE,,,2024-10-24
TRK-4453,MO-396-YH,Tipper,RFID-RC586Nr,2024-06-10
TRK-4454,WI-615-UJ,Bulk,RFID-RI963pa,2024-11-03
TRK-4455,NE-856-OZ,Tipper,RFID-mz972Zh,2023-08-19
TRK-4456,IL-912-MK,Tipper,,2024-03-07
TRK-4457,ET-372-KD,Bulk,RFID-ag662Au,2024-04-09
TRK-4458,PE-412-YW,Bulk,RFID-RG557Ar,2025-05-29
TRK-4459,QI-482-CP,Tipper,RFID-zu578uW,2024-01-16
TRK-4460,EE-287-WA,Bulk,RFID-gl575qE,2025-03-01
TRK-4461,CE-846-UY,,RFID-ad640yH,2025-03-31
TRK-4462,KT-407-LO,Tipper,RFID-YZ758AZ,2025-01-07
TRK-4463,ET-284-QC,Bulk,RFID-Rd824we,2024-11-05
TRK-4464,YU-351-XC,Tipper,RFID-qu665gj,2025-06-06
TRK-4465,OE-111-UP,Tipper,RFID-qe244XG,2023-12-25
TRK-4466,RK-951-SB,Bulk,RFID-sa997jZ,2025-04-10
TRK-4467,KA-950-XV,Bulk,RFID-AI338Bb,2025-01-21
TRK-4468,BP-540-FB,Tipper,RFID-Ec835Ue,2024-04-30
TRK-4469,VQ-119-SP,Tipper,RFID-Am703cN,2023-12-18
,BT-688-FJ,Tipper,RFID-nG442PA,2024-09-06
TRK-4471,,Bulk,RFID-ZS020vU,2024-08-03
TRK-4472,CY-327-JA,Bulk,RFID-VI089ob,2024-10-11
TRK-4473,BZ-641-DM,Tipper,RFID-nr941QL,2025-01-24
TRK-4474,AK-509-CR,,RFID-Oe096ME,2024-01-24
TRK-4475,KV-585-ZW,Tipper,RFID-Fi979rv,
TRK-4476,KF-638-SJ,Bulk,RFID-hn284xy,2024-07-24
,AI-574-EH,Tipper,RFID-at948uc,2024-01-05
TRK-4478,CV-774-DF,Bulk,RFID-WX735yW,2024-02-13
TRK-4479,CZ-302-UC,Bulk,RFID-aK748uF,2025-05-08
TRK-4480,QU-365-HC,Tipper,RFID-Rb394vL,2025-04-15
TRK-4481,LD-304-SK,Bulk,RFID-QB802ak,2025-05-07
TRK-4482,HV-219-XF,Bulk,RFID-jP944Zc,2024-09-04
TRK-4483,EM-497-NM,Tipper,RFID-HM315Wi,2023-10-20
TRK-4484,KX-132-KS,Tipper,RFID-Nb584Dm,2025-06-27
,UP-284-QB,Tipper,RFID-og420KV,2024-01-23
TRK-4486,HL-171-MW,Bulk,RFID-sI777BD,2024-02-12
TRK-4487,CO-120-ZV,Tipper,RFID-hQ595te,2023-08-20
,,,,
TRK-4489,,Tipper,RFID-HW308Ui,2024-08-12
TRK-4490,UC-608-EG,Tipper,RFID-zS958GZ,2024-02-01
TRK-4491,LI-301-NK,Bulk,RFID-Ak419pP,2024-03-07
,GO-111-EW,Tipper,RFID-bV326Px,2024-04-25
TRK-4493,UJ-330-JT,Bulk,RFID-Wr869kD,2024-02-14
TRK-4494,KO-387-RE,Tipper,RFID-Hn674gC,
TRK-4495,NT-372-BA,Tipper,RFID-zl306Ln,2025-07-02
TRK-4496,YP-332-NI,Bulk,RFID-ZH151ZW,2025-05-17
,XM-374-EK,Bulk,RFID-Gj178sX,
TRK-4498,HI-704-PV,,RFID-vK265tA,2024-01-13
TRK-4499,AU-588-NG,Tipper,RFID-bA989jp,2023-09-13
,LH-966-QK,Bulk,RFID-oP272Eh,2023-12-23
TRK-4501,CF-617-YN,Tipper,RFID-Lb798jk,2024-01-30
TRK-4502,HL-505-SC,Bulk,RFID-dc379TY,2024-06-28
TRK-4503,TV-976-JK,Tipper,RFID-ZT654IO,2024-04-01
TRK-4504,XW-234-RK,Bulk,RFID-rZ708DC,2023-10-22
TRK-4505,GO-928-XU,Tipper,RFID-eO954YC,2025-05-22
TRK-4506,JH-810-CJ,Tipper,RFID-um675LH,2023-12-21
TRK-4507,NP-134-YD,Tipper,RFID-NR188cC,2023-12-01
TRK-4508,MS-690-VA,Tipper,RFID-ew378Le,2024-03-19
TRK-4509,NI-814-LV,Tipper,RFID-dJ579Lt,2025-03-15
TRK-4510,OA-341-JT,Bulk,RFID-WT589Oy,2024-08-08
TRK-4511,LI-137-FG,Tipper,RFID-nG268qJ,2025-07-29
TRK-4512,GL-621-GA,Bulk,RFID-nH876bj,2024-02-17
TRK-4513,ML-316-AK,Bulk,RFID-fj076pL,2023-08-21
TRK-4514,SX-223-OD,Tipper,RFID-hO612YQ,2024-12-09
,TK-978-MO,Tipper,RFID-Vf905JZ,2024-10-20
TRK-4516,HC-116-UL,Tipper,RFID-KP812YI,2024-09-26
TRK-4517,QL-323-NI,Tipper,RFID-GX861iZ,2024-05-21
TRK-4518,PV-496-MF,Bulk,RFID-zy070TW,2023-12-31
TRK-4519,KH-932-EN,Bulk,RFID-dD901Li,2025-02-10
TRK-4520,QW-874-MK,Bulk,RFID-LJ372jy,2025-05-02
TRK-4521,TI-752-IA,Tipper,RFID-or893TG,2024-07-26
TRK-4522,RH-241-DD,Bulk,RFID-Dc649pT,2023-12-05
TRK-4523,LG-977-OT,Tipper,RFID-Fu506DG,2023-09-16
TRK-4524,TO-511-RL,Bulk,RFID-YU968om,2024-02-08
,,,,
TRK-4526,TP-792-XA,Tipper,RFID-ZQ312ng,2024-04-30
TRK-4527,EV-695-EV,Bulk,RFID-Oc555RX,2023-09-08
TRK-4528,VC-680-VY,Tipper,RFID-wi570Pf,2024-04-12
TRK-4529,MO-528-SZ,Tipper,RFID-MR879Vo,2025-07-16
TRK-4530,UU-338-ML,Bulk,RFID-qc844tx,2023-09-30
TRK-4531,XA-533-VI,Bulk,RFID-ge883te,2024-06-10
TRK-4532,GK-398-EF,Tipper,RFID-PS470gW,2023-09-11
TRK-4533,SN-780-GW,Bulk,RFID-dm235zI,2023-11-10
TRK-4534,RG-434-HZ,,RFID-OW715zX,2024-02-14
TRK-4535,PA-389-JO,Tipper,RFID-Vc891LO,2025-05-04
TRK-4536,ZL-489-PB,Bulk,RFID-CI779dj,2023-11-15
TRK-4537,IO-294-AG,Bulk,RFID-wB344Gs,2024-04-14
TRK-4538,PE-378-GX,Bulk,RFID-KZ467sb,2023-10-18
TRK-4539,TH-905-GB,Bulk,RFID-tb366eB,2025-05-02
TRK-4540,DW-794-VB,Bulk,RFID-uE329nW,2023-08-27
TRK-4541,SC-582-NY,Bulk,RFID-hw783LF,
TRK-4542,KJ-756-HF,Bulk,RFID-MT572Qj,2025-02-05
TRK-4543,CW-640-PT,Tipper,RFID-Gz731JX,2023-10-13
TRK-4544,XB-488-QG,Tipper,RFID-Kf302vJ,2024-05-14
